date,U17,Baseflow,U17_without_baseflow,MOL5
2016-01-04 00:00:00,1920.3333333333333,182.83333333333334,1.7375,0.034462296999999996
2016-01-04 01:00:00,1084.5,164.91666666666666,0.9195833333333333,0.0
2016-01-04 02:00:00,710.25,152.25,0.5579999999999999,0.0
2016-01-04 03:00:00,507.6666666666667,140.16666666666666,0.3675,0.0
2016-01-04 04:00:00,423.5,137.25,0.28625,0.0
2016-01-04 05:00:00,368.4166666666667,136.41666666666666,0.232,0.0
2016-01-04 06:00:00,355.5,152.33333333333334,0.2031666666666667,0.05665486383333334
2016-01-04 07:00:00,410.75,204.91666666666666,0.20583333333333334,0.0095325225
2016-01-04 08:00:00,439.0,257.5,0.1815,0.0
2016-01-04 09:00:00,411.5,260.5,0.151,0.0
2016-01-04 10:00:00,423.5,281.25,0.14225,0.06411810325
2016-01-04 11:00:00,428.5,307.6666666666667,0.12083333333333333,0.0020692830833333336
2016-01-04 12:00:00,412.9166666666667,307.4166666666667,0.1055,0.000341454
